timestamp,total_kwh,temp_c,rain_mm,hour,dow,is_weekend
2025-05-15 09:00:00,100.50188905978867,34.50543687272056,3.2820416939088566,9,3,0
2025-05-15 10:00:00,97.33514437017135,35.04617402567926,3.2820416939088566,10,3,0
2025-05-15 11:00:00,82.6235607278995,34.912148503177754,3.2820416939088566,11,3,0
2025-05-15 12:00:00,60.92237418024125,35.27285474510983,3.2820416939088566,12,3,0
2025-05-15 13:00:00,57.441768764363516,35.17451530035841,3.2820416939088566,13,3,0
2025-05-15 14:00:00,61.71795260898225,35.48910843232387,3.2820416939088566,14,3,0
2025-05-15 15:00:00,70.94891288594981,35.068085903684796,3.2820416939088566,15,3,0
2025-05-15 16:00:00,83.52396303037325,35.47498394266051,3.2820416939088566,16,3,0
2025-05-15 17:00:00,99.61159503481677,35.51540233358804,3.2820416939088566,17,3,0
2025-05-15 18:00:00,111.53060716028963,35.313842060665756,3.2820416939088566,18,3,0
2025-05-15 19:00:00,107.68392202007459,35.30956595353639,3.2820416939088566,19,3,0
2025-05-15 20:00:00,85.83098247157965,36.08433404847939,3.2820416939088566,20,3,0
2025-05-15 21:00:00,65.68521999884595,35.8733236232316,3.2820416939088566,21,3,0
2025-05-15 22:00:00,52.352447632865605,35.77192525340279,3.2820416939088566,22,3,0
2025-05-15 23:00:00,42.3651376440044,36.14975565681999,3.2820416939088566,23,3,0
2025-05-16 00:00:00,50.70060745192778,32.15552844493571,0.0,0,4,0
2025-05-16 01:00:00,48.90841149137733,31.232901434119345,0.0,1,4,0
2025-05-16 02:00:00,58.1907219360182,31.568131180759917,0.0,2,4,0
2025-05-16 03:00:00,49.99610242742531,31.84025685516234,0.0,3,4,0
2025-05-16 04:00:00,57.18683008064812,32.65547644774702,0.0,4,4,0
2025-05-16 05:00:00,66.70551293489042,32.40189888260671,0.0,5,4,0
2025-05-16 06:00:00,78.32472002500575,32.647317959869284,0.0,6,4,0
2025-05-16 07:00:00,98.26306822836519,32.17507451199305,0.0,7,4,0
2025-05-16 08:00:00,116.16158545030098,32.281262025149765,0.0,8,4,0
2025-05-16 09:00:00,127.2142214818238,32.85146690274774,0.0,9,4,0
2025-05-16 10:00:00,116.22520901577738,32.83460508701155,0.0,10,4,0
2025-05-16 11:00:00,93.09996079213619,33.081744433390156,0.0,11,4,0
2025-05-16 12:00:00,76.73348323299973,32.96082149045238,0.0,12,4,0
2025-05-16 13:00:00,70.02722471826064,33.20056590566731,0.0,13,4,0
2025-05-16 14:00:00,73.61192710630394,33.26455851320245,0.0,14,4,0
2025-05-16 15:00:00,81.01188028859926,33.550453004456394,0.0,15,4,0
2025-05-16 16:00:00,101.26364062004328,33.65922527231426,0.0,16,4,0
2025-05-16 17:00:00,126.13643463220218,33.03116118941339,0.0,17,4,0
2025-05-16 18:00:00,127.49845509555047,32.94294222112866,0.0,18,4,0
2025-05-16 19:00:00,120.96835074101213,34.017646407026376,0.0,19,4,0
2025-05-16 20:00:00,98.2100659609631,34.1734403157095,0.0,20,4,0
2025-05-16 21:00:00,75.8702354530851,33.61093588187692,0.0,21,4,0
2025-05-16 22:00:00,59.53918301537797,33.45917216576723,0.0,22,4,0
2025-05-16 23:00:00,56.28653873876904,34.14683323403308,0.0,23,4,0
2025-05-17 00:00:00,52.44476413336592,33.86587930467198,0.0,0,5,1
2025-05-17 01:00:00,55.99035583510758,34.22590619349711,0.0,1,5,1
2025-05-17 02:00:00,59.02597854205207,33.94151710839726,0.0,2,5,1
2025-05-17 03:00:00,57.724842925253526,33.77511282779111,0.0,3,5,1
2025-05-17 04:00:00,64.01351429531722,33.71868865029136,0.0,4,5,1
2025-05-17 05:00:00,74.11904380756144,34.090063224268015,0.0,5,5,1
2025-05-17 06:00:00,88.09508610632875,34.09684842560124,0.0,6,5,1
2025-05-17 07:00:00,108.14375445664376,33.98210746504817,0.0,7,5,1
2025-05-17 08:00:00,125.82130556620037,35.001254532025804,0.0,8,5,1
2025-05-17 09:00:00,143.6753941871889,35.02217835738846,0.0,9,5,1
2025-05-17 10:00:00,131.15001481533838,34.92744244183344,0.0,10,5,1
2025-05-17 11:00:00,106.39696817979808,34.41037271742408,0.0,11,5,1
2025-05-17 12:00:00,81.42892409581646,35.043133634056005,0.0,12,5,1
2025-05-17 13:00:00,75.22158017145298,35.07851575961619,0.0,13,5,1
2025-05-17 14:00:00,78.25411755698475,35.11939152402804,0.0,14,5,1
2025-05-17 15:00:00,89.92323203416689,35.461527416879946,0.0,15,5,1
2025-05-17 16:00:00,119.84521512156795,35.3772391796252,0.0,16,5,1
2025-05-17 17:00:00,135.60870755982853,35.50863210765812,0.0,17,5,1
2025-05-17 18:00:00,143.79326755525852,35.57769972177848,0.0,18,5,1
2025-05-17 19:00:00,139.19754406421183,35.588865259167456,0.0,19,5,1
2025-05-17 20:00:00,115.32945819384223,35.05154449785256,0.0,20,5,1
2025-05-17 21:00:00,91.66254712395117,35.71171415998998,0.0,21,5,1
2025-05-17 22:00:00,72.92080317366444,35.61977024911208,0.0,22,5,1
2025-05-17 23:00:00,60.558502199748645,35.502675549474816,0.0,23,5,1
2025-05-18 00:00:00,47.487539436820995,32.025908445868616,1.3316907021348965,0,6,1
2025-05-18 01:00:00,44.69572638959021,32.14006206234407,1.3316907021348965,1,6,1
2025-05-18 02:00:00,44.686168853712914,32.12912964016705,1.3316907021348965,2,6,1
2025-05-18 03:00:00,51.226369014688785,31.89792748513513,1.3316907021348965,3,6,1
2025-05-18 04:00:00,52.03920884144231,32.32655099636416,1.3316907021348965,4,6,1
2025-05-18 05:00:00,61.77237481033699,32.02497941425891,1.3316907021348965,5,6,1
2025-05-18 06:00:00,71.59169906400102,32.1822026431477,1.3316907021348965,6,6,1
2025-05-18 07:00:00,101.77844363947072,31.89332204893977,1.3316907021348965,7,6,1
2025-05-18 08:00:00,118.83404431488773,32.44046085142802,1.3316907021348965,8,6,1
2025-05-18 09:00:00,115.1177710477448,32.43947923860569,1.3316907021348965,9,6,1
2025-05-18 10:00:00,116.13583810023634,32.130567825028024,1.3316907021348965,10,6,1
2025-05-18 11:00:00,97.02928241374867,32.60600432653339,1.3316907021348965,11,6,1
2025-05-18 12:00:00,71.58555893612849,32.69744459092132,1.3316907021348965,12,6,1
2025-05-18 13:00:00,73.00973677229834,33.36063181007176,1.3316907021348965,13,6,1
2025-05-18 14:00:00,67.79498521587972,33.189627458632394,1.3316907021348965,14,6,1
2025-05-18 15:00:00,83.78069110701234,33.0247970918058,1.3316907021348965,15,6,1
2025-05-18 16:00:00,101.87133957694556,33.19599965301869,1.3316907021348965,16,6,1
2025-05-18 17:00:00,119.72622156359091,33.23462717350962,1.3316907021348965,17,6,1
2025-05-18 18:00:00,124.52087703062492,33.2604892646397,1.3316907021348965,18,6,1
2025-05-18 19:00:00,123.29235137850388,33.096635300861884,1.3316907021348965,19,6,1
2025-05-18 20:00:00,105.42680353468597,33.47604789679628,1.3316907021348965,20,6,1
2025-05-18 21:00:00,82.42435230100875,33.39753398308261,1.3316907021348965,21,6,1
2025-05-18 22:00:00,60.974098245099555,33.34626879840142,1.3316907021348965,22,6,1
2025-05-18 23:00:00,54.39288855256789,33.97473000444263,1.3316907021348965,23,6,1
2025-05-19 00:00:00,52.927656455694695,34.31969530680298,0.0,0,0,0
2025-05-19 01:00:00,54.171875317208645,33.76630365541258,0.0,1,0,0
2025-05-19 02:00:00,50.63145189013204,34.36551051757447,0.0,2,0,0
2025-05-19 03:00:00,52.04985722995496,34.80102632459298,0.0,3,0,0
2025-05-19 04:00:00,50.92802720801961,34.9200830304919,0.0,4,0,0
2025-05-19 05:00:00,62.7875330974984,35.01006696168857,0.0,5,0,0
2025-05-19 06:00:00,70.40563555373515,34.813989870893444,0.0,6,0,0
2025-05-19 07:00:00,97.43531980162416,34.64880231043226,0.0,7,0,0
2025-05-19 08:00:00,111.3261831642406,34.67720626061559,0.0,8,0,0
2025-05-19 09:00:00,120.78016022776387,35.20569738024812,0.0,9,0,0
2025-05-19 10:00:00,114.31777550112426,35.316099919132554,0.0,10,0,0
2025-05-19 11:00:00,95.12156440528167,35.688515242304526,0.0,11,0,0
2025-05-19 12:00:00,77.77966331924553,35.73230980392563,0.0,12,0,0
2025-05-19 13:00:00,62.33262341497938,35.462647311863655,0.0,13,0,0
2025-05-19 14:00:00,70.65263604175453,35.229054145164746,0.0,14,0,0
2025-05-19 15:00:00,83.07633208321272,35.60658392971973,0.0,15,0,0
2025-05-19 16:00:00,103.64182557566478,35.86748526726616,0.0,16,0,0
2025-05-19 17:00:00,125.78483093899628,35.84169093520619,0.0,17,0,0
2025-05-19 18:00:00,128.50271946979967,35.82894767639971,0.0,18,0,0
2025-05-19 19:00:00,120.5615039500449,36.17818135331398,0.0,19,0,0
2025-05-19 20:00:00,97.13314318741963,36.05112858639982,0.0,20,0,0
2025-05-19 21:00:00,80.7417086702817,36.11389608370539,0.0,21,0,0
2025-05-19 22:00:00,62.893559978118915,36.495751759114036,0.0,22,0,0
2025-05-19 23:00:00,51.58051006855343,36.38171813478424,0.0,23,0,0
2025-05-20 00:00:00,51.869348753787676,32.80672563549533,0.0,0,1,0
2025-05-20 01:00:00,57.30783601101525,32.915455525657464,0.0,1,1,0
2025-05-20 02:00:00,53.29815194047533,32.59166561847435,0.0,2,1,0
2025-05-20 03:00:00,59.09339758215043,32.889121981642205,0.0,3,1,0
2025-05-20 04:00:00,54.22101717941923,33.56482740077677,0.0,4,1,0
2025-05-20 05:00:00,60.25515707880208,32.88487046498154,0.0,5,1,0
2025-05-20 06:00:00,82.22950354988262,32.698497984110666,0.0,6,1,0
2025-05-20 07:00:00,96.09782890591646,32.87494077282907,0.0,7,1,0
2025-05-20 08:00:00,113.33617868221224,33.542227302774826,0.0,8,1,0
2025-05-20 09:00:00,121.6198306818179,33.64276950221164,0.0,9,1,0
2025-05-20 10:00:00,117.53159797617035,33.69821106217429,0.0,10,1,0
2025-05-20 11:00:00,101.36235635973674,34.19775126748038,0.0,11,1,0
2025-05-20 12:00:00,79.78246169966607,33.13164398887095,0.0,12,1,0
2025-05-20 13:00:00,61.23589919925875,34.15227448113107,0.0,13,1,0
2025-05-20 14:00:00,62.61079889026447,34.6019257793429,0.0,14,1,0
2025-05-20 15:00:00,84.167486460608,33.89516008933431,0.0,15,1,0
2025-05-20 16:00:00,99.37331149295048,34.21955236526486,0.0,16,1,0
2025-05-20 17:00:00,124.8822657337362,34.20762674363324,0.0,17,1,0
2025-05-20 18:00:00,131.71474729576553,34.26519050497857,0.0,18,1,0
2025-05-20 19:00:00,123.85361578379262,34.53561571729492,0.0,19,1,0
2025-05-20 20:00:00,97.1365309925557,35.161739903907176,0.0,20,1,0
2025-05-20 21:00:00,82.98791415028163,35.38471032144808,0.0,21,1,0
2025-05-20 22:00:00,64.27915145327395,34.83271255128978,0.0,22,1,0
2025-05-20 23:00:00,53.02205836217093,35.60501238302117,0.0,23,1,0
2025-05-21 00:00:00,47.970723234135185,32.464317541032,1.4521339557448933,0,2,0
2025-05-21 01:00:00,44.40162923264864,33.07975190594694,1.4521339557448933,1,2,0
2025-05-21 02:00:00,39.21161739518686,32.62565500304057,1.4521339557448933,2,2,0
2025-05-21 03:00:00,43.742251885044006,32.79296194575046,1.4521339557448933,3,2,0
2025-05-21 04:00:00,40.18796406796754,32.96328693972947,1.4521339557448933,4,2,0
2025-05-21 05:00:00,54.793925294482385,33.90730070174688,1.4521339557448933,5,2,0
2025-05-21 06:00:00,63.104751509863746,33.30903027039005,1.4521339557448933,6,2,0
2025-05-21 07:00:00,82.9285695688707,32.94146523895118,1.4521339557448933,7,2,0
2025-05-21 08:00:00,99.25893776788114,33.54434395901938,1.4521339557448933,8,2,0
2025-05-21 09:00:00,107.57646655238685,33.24509483681132,1.4521339557448933,9,2,0
2025-05-21 10:00:00,95.33047420843631,33.30671954306625,1.4521339557448933,10,2,0
2025-05-21 11:00:00,82.86819203478831,33.82622500590425,1.4521339557448933,11,2,0
2025-05-21 12:00:00,68.51028931688596,33.66297027426796,1.4521339557448933,12,2,0
2025-05-21 13:00:00,59.71769766916521,33.83721737229016,1.4521339557448933,13,2,0
2025-05-21 14:00:00,57.73766555250448,33.85784016449621,1.4521339557448933,14,2,0
2025-05-21 15:00:00,66.93076256903066,34.05461953591825,1.4521339557448933,15,2,0
2025-05-21 16:00:00,85.24764908508587,34.18113436716746,1.4521339557448933,16,2,0
2025-05-21 17:00:00,105.73897338180495,33.572554518124996,1.4521339557448933,17,2,0
2025-05-21 18:00:00,111.90499803928088,34.45361639851948,1.4521339557448933,18,2,0
2025-05-21 19:00:00,107.7326680853084,34.05903877198753,1.4521339557448933,19,2,0
2025-05-21 20:00:00,89.20664996382921,34.02095485726879,1.4521339557448933,20,2,0
2025-05-21 21:00:00,69.25349944717532,34.536121224779016,1.4521339557448933,21,2,0
2025-05-21 22:00:00,52.69035019800448,34.678838898930955,1.4521339557448933,22,2,0
2025-05-21 23:00:00,40.87536606387665,34.545592748564935,1.4521339557448933,23,2,0
2025-05-22 00:00:00,53.87213490023445,31.88024352011386,0.0,0,3,0
2025-05-22 01:00:00,53.1731681564512,31.328281412902193,0.0,1,3,0
2025-05-22 02:00:00,56.741867341890696,31.7088508381817,0.0,2,3,0
2025-05-22 03:00:00,58.74148462544407,31.755471722333574,0.0,3,3,0
2025-05-22 04:00:00,56.093378646636495,32.01695778171167,0.0,4,3,0
2025-05-22 05:00:00,56.392709226386344,32.214593248207635,0.0,5,3,0
2025-05-22 06:00:00,79.37597771295464,31.928566077926405,0.0,6,3,0
2025-05-22 07:00:00,100.83441435791906,32.54821876605034,0.0,7,3,0
2025-05-22 08:00:00,120.1058089470281,32.44983467331388,0.0,8,3,0
2025-05-22 09:00:00,115.8903580509712,31.963350086819894,0.0,9,3,0
2025-05-22 10:00:00,116.29070479951896,32.04335653069435,0.0,10,3,0
2025-05-22 11:00:00,104.29194752189336,32.727238174934676,0.0,11,3,0
2025-05-22 12:00:00,80.78546793264991,32.76464376747756,0.0,12,3,0
2025-05-22 13:00:00,70.98231953029006,32.89990792874108,0.0,13,3,0
2025-05-22 14:00:00,69.91982688156742,33.0225392258544,0.0,14,3,0
2025-05-22 15:00:00,85.6984391691341,33.19860191466652,0.0,15,3,0
2025-05-22 16:00:00,95.56666930979117,33.51522884576796,0.0,16,3,0
2025-05-22 17:00:00,124.96671932844814,32.9976024925382,0.0,17,3,0
2025-05-22 18:00:00,133.0737591340147,33.07934248494323,0.0,18,3,0
2025-05-22 19:00:00,122.58532442665357,33.20293680544726,0.0,19,3,0
2025-05-22 20:00:00,99.30582407518028,33.71760896296408,0.0,20,3,0
2025-05-22 21:00:00,78.26357412133102,34.1044181764074,0.0,21,3,0
2025-05-22 22:00:00,67.07664977833693,33.701532131341615,0.0,22,3,0
2025-05-22 23:00:00,59.64487640421267,33.18042400956557,0.0,23,3,0
2025-05-23 00:00:00,48.074438746217524,33.895191036802935,0.0,0,4,0
2025-05-23 01:00:00,53.720898383305276,34.25647787874725,0.0,1,4,0
2025-05-23 02:00:00,55.97360674756381,34.43907022933749,0.0,2,4,0
2025-05-23 03:00:00,48.412201614230554,34.583872307409635,0.0,3,4,0
2025-05-23 04:00:00,54.579776232196515,34.81796323248033,0.0,4,4,0
2025-05-23 05:00:00,66.1397332402191,34.812864996339314,0.0,5,4,0
2025-05-23 06:00:00,74.49564762477081,35.32119077874907,0.0,6,4,0
2025-05-23 07:00:00,99.2287531003003,34.90358370388164,0.0,7,4,0
2025-05-23 08:00:00,116.28042210232141,34.94769350774339,0.0,8,4,0
2025-05-23 09:00:00,120.1515190840129,35.45005155714219,0.0,9,4,0
2025-05-23 10:00:00,113.66129381940846,34.94569627460821,0.0,10,4,0
2025-05-23 11:00:00,98.07655992825491,35.62329640718205,0.0,11,4,0
2025-05-23 12:00:00,83.30471599021487,35.63715485070393,0.0,12,4,0
2025-05-23 13:00:00,71.23705571107388,35.6621561486106,0.0,13,4,0
2025-05-23 14:00:00,66.3849629681489,36.282871727730836,0.0,14,4,0
2025-05-23 15:00:00,86.40458906471699,35.71972666199763,0.0,15,4,0
2025-05-23 16:00:00,99.72771569994333,36.624478346743274,0.0,16,4,0
2025-05-23 17:00:00,124.65017425482107,36.03875946081762,0.0,17,4,0
2025-05-23 18:00:00,127.38092044586284,35.82328396209498,0.0,18,4,0
2025-05-23 19:00:00,116.21276282242712,36.327364769884504,0.0,19,4,0
2025-05-23 20:00:00,99.69771944360119,36.08351533549042,0.0,20,4,0
2025-05-23 21:00:00,85.00728906767569,36.280862141242,0.0,21,4,0
2025-05-23 22:00:00,63.843195525601814,36.725498885590696,0.0,22,4,0
2025-05-23 23:00:00,52.94285251544444,36.87306352218109,0.0,23,4,0
2025-05-24 00:00:00,68.53616603219481,32.07326306660049,0.0,0,5,1
2025-05-24 01:00:00,57.98317642543263,32.65613492019069,0.0,1,5,1
2025-05-24 02:00:00,54.70425743139943,32.807165704083104,0.0,2,5,1
2025-05-24 03:00:00,59.937315675314096,32.990803903645755,0.0,3,5,1
2025-05-24 04:00:00,69.56614405159971,32.818737398814484,0.0,4,5,1
2025-05-24 05:00:00,70.61399754310833,33.16894199030247,0.0,5,5,1
2025-05-24 06:00:00,92.35201514784706,32.29567384828455,0.0,6,5,1
2025-05-24 07:00:00,117.11343302917732,32.86454141208823,0.0,7,5,1
2025-05-24 08:00:00,128.3494647423965,32.79981179977974,0.0,8,5,1
2025-05-24 09:00:00,138.78664592289596,33.195681135014986,0.0,9,5,1
2025-05-24 10:00:00,129.8805553678764,33.08847861091774,0.0,10,5,1
2025-05-24 11:00:00,115.17502697721399,33.310066024091846,0.0,11,5,1
2025-05-24 12:00:00,85.16548018138761,34.02456584073798,0.0,12,5,1
2025-05-24 13:00:00,75.30934669021323,33.50899743775066,0.0,13,5,1
2025-05-24 14:00:00,78.93551474383446,33.78405107183384,0.0,14,5,1
2025-05-24 15:00:00,96.38513060898677,33.69023257769949,0.0,15,5,1
2025-05-24 16:00:00,123.97204122769057,33.88262736306382,0.0,16,5,1
2025-05-24 17:00:00,137.5423470991646,33.96171838080759,0.0,17,5,1
2025-05-24 18:00:00,157.82295561933256,34.194410596468714,0.0,18,5,1
2025-05-24 19:00:00,135.14449256004147,34.50950563734092,0.0,19,5,1
2025-05-24 20:00:00,111.13101524342763,34.754131575957764,0.0,20,5,1
2025-05-24 21:00:00,92.12973852589627,34.452799401249514,0.0,21,5,1
2025-05-24 22:00:00,80.69313038492416,34.63677744248745,0.0,22,5,1
2025-05-24 23:00:00,68.23511636237811,34.2146540239211,0.0,23,5,1
2025-05-25 00:00:00,62.798191300564724,31.74088962338019,0.0,0,6,1
2025-05-25 01:00:00,61.27115092635515,32.14933948556995,0.0,1,6,1
2025-05-25 02:00:00,62.76605887737856,32.22704323763002,0.0,2,6,1
2025-05-25 03:00:00,62.72327061658331,32.13073556594339,0.0,3,6,1
2025-05-25 04:00:00,63.717632445028784,32.43317083397526,0.0,4,6,1
2025-05-25 05:00:00,72.45725278175208,32.41448265880302,0.0,5,6,1
2025-05-25 06:00:00,84.73405547458836,32.72734452358267,0.0,6,6,1
2025-05-25 07:00:00,112.437960501269,32.55406039319201,0.0,7,6,1
2025-05-25 08:00:00,126.71441270309401,32.46054315143357,0.0,8,6,1
2025-05-25 09:00:00,138.70443823241038,32.768005023184784,0.0,9,6,1
2025-05-25 10:00:00,135.07758109480898,31.88807433334904,0.0,10,6,1
2025-05-25 11:00:00,113.89041303916292,32.98211836702039,0.0,11,6,1
2025-05-25 12:00:00,99.42371739473376,31.872728798540443,0.0,12,6,1
2025-05-25 13:00:00,84.26198055507001,32.55021362388325,0.0,13,6,1
2025-05-25 14:00:00,80.11435003475525,33.30278322638717,0.0,14,6,1
2025-05-25 15:00:00,96.5912422035779,33.41051144728491,0.0,15,6,1
2025-05-25 16:00:00,119.89391960443044,33.0185240120629,0.0,16,6,1
2025-05-25 17:00:00,144.39339527622772,33.25362203354119,0.0,17,6,1
2025-05-25 18:00:00,145.79040110031514,33.97841494268911,0.0,18,6,1
2025-05-25 19:00:00,138.93162112904605,33.522043606633076,0.0,19,6,1
2025-05-25 20:00:00,119.98174260807917,34.44012873982577,0.0,20,6,1
2025-05-25 21:00:00,94.62140266516911,33.86667669015197,0.0,21,6,1
2025-05-25 22:00:00,74.80494553875901,34.089663499169255,0.0,22,6,1
2025-05-25 23:00:00,70.28216906473837,34.55231496565446,0.0,23,6,1
2025-05-26 00:00:00,50.1856997666899,31.837819322880524,0.0,0,0,0
2025-05-26 01:00:00,47.65946566542836,31.59780799381526,0.0,1,0,0
2025-05-26 02:00:00,49.51427684409716,31.965592952514207,0.0,2,0,0
2025-05-26 03:00:00,56.414401287543456,32.087827967165474,0.0,3,0,0
2025-05-26 04:00:00,52.256510287165604,31.789088692362032,0.0,4,0,0
2025-05-26 05:00:00,56.84524801520813,32.221761566620245,0.0,5,0,0
2025-05-26 06:00:00,77.49659578825447,32.17585355982327,0.0,6,0,0
2025-05-26 07:00:00,97.36924463823075,32.77581851517873,0.0,7,0,0
2025-05-26 08:00:00,112.82116754066811,32.608894750278075,0.0,8,0,0
2025-05-26 09:00:00,117.06548798996519,32.61367246327823,0.0,9,0,0
2025-05-26 10:00:00,116.81399108792304,32.766656608835724,0.0,10,0,0
2025-05-26 11:00:00,97.64945306033259,32.96544779354435,0.0,11,0,0
2025-05-26 12:00:00,78.36272039641645,33.18355544792943,0.0,12,0,0
2025-05-26 13:00:00,66.21859448684914,32.79859751942168,0.0,13,0,0
2025-05-26 14:00:00,71.01044359099315,32.88603489823612,0.0,14,0,0
2025-05-26 15:00:00,79.96289353707499,33.629914952643254,0.0,15,0,0
2025-05-26 16:00:00,99.96261043549033,33.274810126361075,0.0,16,0,0
2025-05-26 17:00:00,117.80495533313915,33.07345856024344,0.0,17,0,0
2025-05-26 18:00:00,129.30170720908725,33.73165500083743,0.0,18,0,0
2025-05-26 19:00:00,127.55282443133336,33.83752212983231,0.0,19,0,0
2025-05-26 20:00:00,105.78404351202641,33.33929661084548,0.0,20,0,0
2025-05-26 21:00:00,76.82931282299569,33.96735570266158,0.0,21,0,0
2025-05-26 22:00:00,60.61014345706913,34.21918611575101,0.0,22,0,0
2025-05-26 23:00:00,53.33022494346149,34.21082712353438,0.0,23,0,0
2025-05-27 00:00:00,53.19609311470281,33.23069183088439,0.0,0,1,0
2025-05-27 01:00:00,52.67024708999508,32.719816656328746,0.0,1,1,0
2025-05-27 02:00:00,47.48021689772941,33.34040943225483,0.0,2,1,0
2025-05-27 03:00:00,51.23165162894254,33.25031145791484,0.0,3,1,0
2025-05-27 04:00:00,62.76898620560859,33.29626033813858,0.0,4,1,0
2025-05-27 05:00:00,61.45629592743345,33.802264068581884,0.0,5,1,0
2025-05-27 06:00:00,88.85133565206407,34.084879738958236,0.0,6,1,0
2025-05-27 07:00:00,95.85069911597446,34.27940840213608,0.0,7,1,0
2025-05-27 08:00:00,115.77146378493472,34.235539747207746,0.0,8,1,0
2025-05-27 09:00:00,126.48673767185795,33.90817713126692,0.0,9,1,0
2025-05-27 10:00:00,117.40428352873758,34.14691343466387,0.0,10,1,0
2025-05-27 11:00:00,99.12359407302469,34.37114424729124,0.0,11,1,0
2025-05-27 12:00:00,75.44943780392742,34.27745077054581,0.0,12,1,0
2025-05-27 13:00:00,61.13359175082665,34.38032664212943,0.0,13,1,0
2025-05-27 14:00:00,76.71026613429072,34.68822332531883,0.0,14,1,0
2025-05-27 15:00:00,86.55947904961246,34.52331259194819,0.0,15,1,0
2025-05-27 16:00:00,99.91128927111812,34.42231130484387,0.0,16,1,0
2025-05-27 17:00:00,124.0639674943834,34.616755466005216,0.0,17,1,0
2025-05-27 18:00:00,130.45547708560076,35.03127049907609,0.0,18,1,0
2025-05-27 19:00:00,124.9635585511971,34.94199537311596,0.0,19,1,0
2025-05-27 20:00:00,97.73019375207411,35.14316037881647,0.0,20,1,0
2025-05-27 21:00:00,81.56118564822177,35.342121158416624,0.0,21,1,0
2025-05-27 22:00:00,62.977367014389195,35.12864494688669,0.0,22,1,0
2025-05-27 23:00:00,47.971783493075954,35.56797183484491,0.0,23,1,0
2025-05-28 00:00:00,52.289906513246216,32.81935445204469,0.0,0,2,0
2025-05-28 01:00:00,50.92063497809176,32.435257744933736,0.0,1,2,0
2025-05-28 02:00:00,49.31980891989188,33.33839310836305,0.0,2,2,0
2025-05-28 03:00:00,53.41059284967319,32.85547824788011,0.0,3,2,0
2025-05-28 04:00:00,58.63406708101949,32.609173068051625,0.0,4,2,0
2025-05-28 05:00:00,65.45889328526438,32.89218855813129,0.0,5,2,0
2025-05-28 06:00:00,78.52080761838462,32.99938812280368,0.0,6,2,0
2025-05-28 07:00:00,96.09440916485235,33.42135366660444,0.0,7,2,0
2025-05-28 08:00:00,119.22669241625682,33.42354651934331,0.0,8,2,0
2025-05-28 09:00:00,122.00459737064666,33.504652080715005,0.0,9,2,0
2025-05-28 10:00:00,115.15212059918883,33.89161226065192,0.0,10,2,0
2025-05-28 11:00:00,94.69976662696513,33.90766427936499,0.0,11,2,0
2025-05-28 12:00:00,78.0387561621042,34.000516032200466,0.0,12,2,0
2025-05-28 13:00:00,61.74380604696106,34.12865020820579,0.0,13,2,0
2025-05-28 14:00:00,71.73612680364303,34.290542071407856,0.0,14,2,0
2025-05-28 15:00:00,81.02149705637625,33.573315668473946,0.0,15,2,0
2025-05-28 16:00:00,101.70616511447605,34.19637019532784,0.0,16,2,0
2025-05-28 17:00:00,123.76108977975306,33.751638651660336,0.0,17,2,0
2025-05-28 18:00:00,131.91315806234914,34.51651964904652,0.0,18,2,0
2025-05-28 19:00:00,120.54193137426442,34.60431177933988,0.0,19,2,0
2025-05-28 20:00:00,99.10764105276388,35.01936135344408,0.0,20,2,0
2025-05-28 21:00:00,77.68237898162148,35.161991988823516,0.0,21,2,0
2025-05-28 22:00:00,68.71432074554588,34.96653418548289,0.0,22,2,0
2025-05-28 23:00:00,51.008434163615604,34.85559334778811,0.0,23,2,0
2025-05-29 00:00:00,43.43326294614984,32.83608988240161,0.1535791410475646,0,3,0
2025-05-29 01:00:00,47.48938870777415,32.632166257440595,0.1535791410475646,1,3,0
2025-05-29 02:00:00,44.846259608100844,32.89012375320489,0.1535791410475646,2,3,0
2025-05-29 03:00:00,37.08852505232958,33.286382443726126,0.1535791410475646,3,3,0
2025-05-29 04:00:00,48.707270857606794,32.923210144841065,0.1535791410475646,4,3,0
2025-05-29 05:00:00,52.520973164153794,33.432245140410636,0.1535791410475646,5,3,0
2025-05-29 06:00:00,58.491657280749905,33.49376195924558,0.1535791410475646,6,3,0
2025-05-29 07:00:00,78.69487799568213,33.10410400349865,0.1535791410475646,7,3,0
2025-05-29 08:00:00,93.18624671800687,33.782709787103116,0.1535791410475646,8,3,0
2025-05-29 09:00:00,108.43721617822203,33.80011145224935,0.1535791410475646,9,3,0
2025-05-29 10:00:00,98.75242230557006,33.72111931484969,0.1535791410475646,10,3,0
2025-05-29 11:00:00,83.9160185019997,33.561844511229594,0.1535791410475646,11,3,0
2025-05-29 12:00:00,69.96688690186605,33.63277974306522,0.1535791410475646,12,3,0
2025-05-29 13:00:00,63.26672290004915,33.82924277556699,0.1535791410475646,13,3,0
2025-05-29 14:00:00,58.486908692813884,34.25331988762548,0.1535791410475646,14,3,0
2025-05-29 15:00:00,76.40399360724275,33.90385399841747,0.1535791410475646,15,3,0
2025-05-29 16:00:00,87.28670651897609,34.42179522322385,0.1535791410475646,16,3,0
2025-05-29 17:00:00,101.9465746714853,34.018014889974374,0.1535791410475646,17,3,0
2025-05-29 18:00:00,110.79530327214756,34.42932097330624,0.1535791410475646,18,3,0
2025-05-29 19:00:00,104.71988243579297,34.623435875010095,0.1535791410475646,19,3,0
